latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.3620386,2.4120603,8.0,3600,Africa/Porto-Novo,GMT+1

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),relative_humidity_2m_mean (%),surface_pressure_mean (hPa),cloud_cover_mean (%),sunshine_duration (s)
2024-10-16,53,28.7,25.3,26.8,1.20,1.20,7.0,14.3,30.2,214,82,1012.2,93,34106.65
2024-10-17,65,26.3,24.4,25.4,30.60,30.60,17.0,16.9,33.1,216,87,1013.0,100,0.00
2024-10-18,51,28.0,23.7,26.0,1.00,1.00,7.0,16.3,33.8,229,85,1012.2,73,39600.00
2024-10-19,53,28.4,24.9,26.5,2.40,2.40,10.0,16.7,33.8,234,84,1011.2,87,34570.36
2024-10-20,51,28.8,25.2,26.7,0.50,0.50,3.0,15.9,31.7,233,84,1011.3,69,38182.28
2024-10-21,53,28.6,25.2,26.8,1.70,1.70,9.0,14.8,35.6,233,84,1011.3,57,39645.61
2024-10-22,61,27.7,25.3,26.5,2.80,2.80,7.0,12.2,28.4,215,86,1011.0,88,36384.76
2024-10-23,53,28.8,25.3,26.9,1.60,1.60,7.0,14.3,29.9,217,84,1011.0,59,39600.00
2024-10-24,51,28.6,25.4,27.1,0.40,0.40,3.0,18.6,36.7,231,84,1011.1,60,39600.00
2024-10-25,53,29.3,25.7,27.3,5.40,5.40,14.0,20.8,41.0,226,83,1011.0,96,31607.16
2024-10-26,61,29.3,25.6,27.0,5.20,5.20,8.0,12.6,27.0,206,85,1010.9,75,23543.45
2024-10-27,2,29.0,24.6,27.0,0.00,0.00,0.0,15.3,30.6,221,85,1010.1,21,39600.00
2024-10-28,51,29.1,26.5,27.4,1.40,1.40,7.0,15.7,32.0,216,83,1009.9,63,38443.29
2024-10-29,63,28.7,25.4,26.5,8.00,8.00,9.0,16.2,38.2,199,85,1010.6,88,25446.45
2024-10-30,51,29.2,25.2,27.1,0.70,0.70,7.0,13.4,31.3,203,84,1010.4,63,39600.00
2024-10-31,51,29.4,26.0,27.6,0.40,0.40,4.0,13.0,29.5,204,82,1010.3,45,39600.00
2024-11-01,51,29.3,26.2,27.6,0.80,0.80,5.0,14.5,33.5,214,84,1009.9,38,39600.00
2024-11-02,51,29.3,26.0,27.5,1.80,1.80,10.0,19.7,37.8,206,83,1009.6,37,39600.00
2024-11-03,61,29.6,26.1,27.1,2.80,2.80,6.0,14.0,31.7,194,83,1011.2,66,31411.06
2024-11-04,51,30.2,26.2,27.7,0.30,0.30,2.0,15.8,36.7,200,83,1010.8,31,39600.00
2024-11-05,51,30.1,25.0,27.5,0.30,0.30,2.0,16.6,33.5,208,82,1009.1,31,39600.00
2024-11-06,51,30.1,25.0,27.5,0.30,0.30,3.0,17.1,33.5,212,81,1008.3,11,39600.00
2024-11-07,51,30.9,26.0,27.9,0.30,0.30,3.0,20.2,38.9,198,80,1009.2,82,35938.95
2024-11-08,51,30.5,26.3,28.2,0.30,0.30,1.0,20.8,38.5,222,76,1010.1,71,36633.05
2024-11-09,63,30.5,25.7,27.9,2.70,2.70,2.0,19.8,37.8,222,78,1010.5,86,37862.71
2024-11-10,61,29.9,25.2,27.4,2.80,2.80,2.0,18.5,36.7,174,78,1010.8,85,33553.37
2024-11-11,61,29.5,26.4,27.5,3.00,3.00,8.0,12.6,30.6,166,79,1009.1,19,39600.00
2024-11-12,51,30.5,25.1,27.9,0.30,0.30,2.0,14.2,36.0,215,80,1008.4,76,39600.00
2024-11-13,55,31.1,26.7,28.8,1.10,1.10,2.0,15.7,37.8,221,76,1008.6,81,39600.00
2024-11-14,65,30.9,25.0,27.9,9.70,9.70,7.0,15.9,50.0,224,80,1009.0,49,39600.00
2024-11-15,51,31.2,26.7,28.7,0.50,0.50,4.0,14.3,33.1,201,75,1009.2,57,39600.00
2024-11-16,53,31.6,27.1,28.7,1.20,1.20,8.0,14.1,37.1,194,76,1009.0,19,39600.00
2024-11-17,53,30.5,26.3,28.1,1.50,1.50,9.0,11.4,33.1,215,79,1009.1,73,39600.00
2024-11-18,53,30.3,26.8,28.2,2.20,2.20,10.0,11.3,29.5,208,78,1009.4,19,39600.00
2024-11-19,51,31.8,26.6,28.7,0.80,0.80,5.0,13.1,30.6,212,74,1009.9,47,39600.00
2024-11-20,3,32.9,26.6,29.2,0.00,0.00,0.0,13.2,32.0,226,71,1010.5,72,39600.00
2024-11-21,53,31.6,26.6,28.8,0.90,0.90,5.0,17.9,38.9,221,75,1010.0,27,39600.00
2024-11-22,51,30.1,27.0,28.2,0.40,0.40,4.0,13.3,39.6,208,78,1010.4,46,35946.08
2024-11-23,55,30.8,27.0,28.1,2.50,2.50,6.0,13.8,32.0,201,79,1010.6,69,29372.14
2024-11-24,51,32.4,25.7,28.4,0.30,0.30,1.0,13.0,36.4,210,76,1010.6,44,39600.00
2024-11-25,51,31.6,26.4,28.2,0.20,0.20,2.0,12.4,34.6,225,79,1010.9,15,39600.00
2024-11-26,61,30.5,26.7,28.2,2.20,2.20,4.0,13.0,35.6,221,80,1011.0,17,39600.00
2024-11-27,55,30.6,26.6,28.2,2.00,2.00,5.0,12.4,30.2,216,78,1010.9,19,37961.22
2024-11-28,61,32.1,25.4,28.1,2.50,2.50,7.0,15.5,39.6,185,78,1010.9,18,39269.47
2024-11-29,2,32.5,25.3,28.3,0.00,0.00,0.0,10.4,28.1,159,73,1011.6,12,39600.00
2024-11-30,3,33.8,24.7,28.6,0.00,0.00,0.0,11.0,31.3,187,66,1011.4,74,39600.00
2024-12-01,3,34.1,25.1,29.1,0.00,0.00,0.0,13.3,29.9,219,60,1009.7,25,39600.00
2024-12-02,0,33.4,25.1,28.8,0.00,0.00,0.0,14.3,36.4,220,68,1009.2,2,39600.00
2024-12-03,61,32.2,26.6,29.0,1.40,1.40,2.0,13.8,38.5,224,74,1009.3,28,39600.00
2024-12-04,55,30.6,26.9,28.2,2.80,2.80,6.0,14.2,33.8,210,78,1009.7,52,36000.00
2024-12-05,51,31.3,26.3,28.2,0.40,0.40,2.0,14.1,33.1,217,77,1010.2,17,39600.00
2024-12-06,53,30.4,26.6,27.9,1.70,1.70,5.0,13.2,34.2,208,78,1009.7,40,38805.35
2024-12-07,3,33.2,25.8,28.7,0.00,0.00,0.0,13.5,36.0,193,72,1009.5,45,39600.00
2024-12-08,3,33.7,25.4,29.2,0.00,0.00,0.0,13.3,32.4,204,65,1009.3,19,39600.00
2024-12-09,3,32.9,25.8,28.9,0.00,0.00,0.0,11.0,31.0,211,69,1009.6,93,37126.28
2024-12-10,3,32.2,25.9,28.8,0.00,0.00,0.0,13.9,34.9,221,74,1009.1,51,38018.15
2024-12-11,3,31.8,27.1,29.1,0.00,0.00,0.0,16.6,40.7,225,75,1009.2,92,36568.26
2024-12-12,51,31.8,27.7,29.2,0.30,0.30,3.0,17.1,36.7,219,75,1008.8,73,39008.01
2024-12-13,53,30.0,27.2,28.3,1.60,1.60,4.0,14.3,39.6,215,76,1009.1,35,38859.06
2024-12-14,51,31.9,25.8,28.4,0.10,0.10,1.0,13.1,35.6,204,78,1009.0,17,37353.24
2024-12-15,51,32.1,26.3,28.7,0.30,0.30,3.0,12.6,28.4,214,76,1009.5,11,39230.35
